147,0.143695012
148,0.144672528
149,0.145650044
150,0.14662756
151,0.147605076
152,0.148582608
153,0.149560124
154,0.15053764
155,0.151515156
156,0.152492672
157,0.153470188
158,0.154447705
159,0.155425221
160,0.156402737
161,0.157380253
162,0.158357769
163,0.159335285
164,0.160312802
165,0.161290318
166,0.162267834
167,0.16324535
168,0.164222881
169,0.165200397
170,0.166177914
171,0.16715543
172,0.168132946
173,0.169110462
174,0.170087978
175,0.171065494
176,0.172043011
177,0.173020527
178,0.173998043
179,0.174975559
180,0.175953075
181,0.176930591
182,0.177908108
183,0.178885624
184,0.179863155
185,0.180840671
186,0.181818187
187,0.182795703
188,0.18377322
189,0.184750736
190,0.185728252
191,0.186705768
192,0.187683284
193,0.1886608
194,0.189638317
195,0.190615833
196,0.191593349
197,0.192570865
198,0.193548381
199,0.194525898
200,0.195503429
201,0.196480945
202,0.197458461
203,0.198435977
204,0.199413493
205,0.200391009
206,0.201368526
207,0.202346042
208,0.203323558
209,0.204301074
210,0.20527859
211,0.206256106
212,0.207233623
213,0.208211139
214,0.209188655
215,0.210166171
216,0.211143702
217,0.212121218
218,0.213098735
219,0.214076251
220,0.215053767
221,0.216031283
222,0.217008799
223,0.217986315
224,0.218963832
225,0.219941348
226,0.220918864
227,0.22189638
228,0.222873896
229,0.223851413
230,0.224828929
231,0.225806445
232,0.226783976
233,0.227761492
234,0.228739008
235,0.229716524
236,0.230694041
237,0.231671557
238,0.232649073
239,0.233626589
240,0.234604105
241,0.235581622
242,0.236559138
243,0.237536654
244,0.23851417
245,0.239491686
246,0.240469202
247,0.241446719
248,0.24242425
249,0.243401766
250,0.244379282
251,0.245356798
252,0.246334314
253,0.247311831
254,0.248289347
255,0.249266863
256,0.250244379
257,0.251221895
258,0.252199411
259,0.253176928
260,0.254154444
261,0.25513196
262,0.256109476
263,0.257086992
264,0.258064508
265,0.259042025
266,0.260019541
267,0.260997057
268,0.261974573
269,0.262952089
270,0.263929605
271,0.264907122
272,0.265884668
273,0.266862184
274,0.2678397
275,0.268817216
276,0.269794732
277,0.270772249
278,0.271749765
279,0.272727281
280,0.273704797
281,0.274682313
282,0.275659829
283,0.276637346
284,0.277614862
285,0.278592378
286,0.279569894
287,0.28054741
288,0.281524926
289,0.282502443
290,0.283479959
291,0.284457475
292,0.285434991
293,0.286412507
294,0.287390023
295,0.28836754
296,0.289345056
297,0.290322572
298,0.291300088
299,0.292277604
300,0.293255121
301,0.294232637
302,0.295210153
303,0.296187669
304,0.297165215
305,0.298142731
306,0.299120247
307,0.300097764
308,0.30107528
309,0.302052796
310,0.303030312
311,0.304007828
312,0.304985344
313,0.305962861
314,0.306940377
315,0.307917893
316,0.308895409
317,0.309872925
318,0.310850441
319,0.311827958
320,0.312805474
321,0.31378299
322,0.314760506
323,0.315738022
324,0.316715539
325,0.317693055
326,0.318670571
327,0.319648087
328,0.320625603
329,0.321603119
330,0.322580636
331,0.323558152
332,0.324535668
333,0.325513184
334,0.3264907
335,0.327468216
336,0.328445762
337,0.329423279
338,0.330400795
339,0.331378311
340,0.332355827
341,0.333333343
342,0.334310859
343,0.335288376
344,0.336265892
345,0.337243408
346,0.338220924
347,0.33919844
348,0.340175956
349,0.341153473
350,0.342130989
351,0.343108505
352,0.344086021
353,0.345063537
354,0.346041054
355,0.34701857
356,0.347996086
357,0.348973602
358,0.349951118
359,0.350928634
360,0.351906151
361,0.352883667
362,0.353861183
363,0.354838699
364,0.355816215
365,0.356793731
366,0.357771248
367,0.358748764
368,0.35972631
369,0.360703826
370,0.361681342
371,0.362658858
372,0.363636374
373,0.364613891
374,0.365591407
375,0.366568923
376,0.367546439
377,0.368523955
378,0.369501472
379,0.370478988
380,0.371456504
381,0.37243402
382,0.373411536
383,0.374389052
384,0.375366569
385,0.376344085
386,0.377321601
387,0.378299117
388,0.379276633
389,0.380254149
390,0.381231666
391,0.382209182
392,0.383186698
393,0.384164214
394,0.38514173
395,0.386119246
396,0.387096763
397,0.388074279
398,0.389051795
399,0.390029311
400,0.391006857
401,0.391984373
402,0.39296189
403,0.393939406
404,0.394916922
405,0.395894438
406,0.396871954
407,0.39784947
408,0.398826987
409,0.399804503
410,0.400782019
411,0.401759535
412,0.402737051
413,0.403714567
414,0.404692084
415,0.4056696
416,0.406647116
417,0.407624632
418,0.408602148
419,0.409579664
420,0.410557181
421,0.411534697
422,0.412512213
423,0.413489729
424,0.414467245
425,0.415444762
426,0.416422278
427,0.417399794
428,0.41837731
429,0.419354826
430,0.420332342
431,0.421309859
432,0.422287405
433,0.423264921
434,0.424242437
435,0.425219953
436,0.426197469
437,0.427174985
438,0.428152502
439,0.429130018
440,0.430107534
441,0.43108505
442,0.432062566
443,0.433040082
444,0.434017599
445,0.434995115
446,0.435972631
447,0.436950147
448,0.437927663
449,0.43890518
450,0.439882696
451,0.440860212
452,0.441837728
453,0.442815244
454,0.44379276
455,0.444770277
456,0.445747793
457,0.446725309
458,0.447702825
459,0.448680341
460,0.449657857
461,0.450635374
462,0.45161289
463,0.452590406
464,0.453567952
465,0.454545468
466,0.455522984
467,0.4565005
468,0.457478017
469,0.458455533
470,0.459433049
471,0.460410565
472,0.461388081
473,0.462365597
474,0.463343114
475,0.46432063
476,0.465298146
477,0.466275662
478,0.467253178
479,0.468230695
480,0.469208211
481,0.470185727
482,0.471163243
483,0.472140759
484,0.473118275
485,0.474095792
486,0.475073308
487,0.476050824
488,0.47702834
489,0.478005856
490,0.478983372
491,0.479960889
492,0.480938405
493,0.481915921
494,0.482893437
495,0.483870953
496,0.484848499
497,0.485826015
498,0.486803532
499,0.487781048
500,0.488758564
501,0.48973608
502,0.490713596
503,0.491691113
504,0.492668629
505,0.493646145
506,0.494623661
507,0.495601177
508,0.496578693
509,0.49755621
510,0.498533726
511,0.499511242
512,0.500488758
513,0.501466274
514,0.50244379
515,0.503421307
516,0.504398823
517,0.505376339
518,0.506353855
519,0.507331371
520,0.508308887
521,0.509286404
522,0.51026392
523,0.511241436
524,0.512218952
525,0.513196468
526,0.514173985
527,0.515151501
528,0.516129017
529,0.517106533
530,0.518084049
531,0.519061565
532,0.520039082
533,0.521016598
534,0.521994114
535,0.52297163
536,0.523949146
537,0.524926662
538,0.525904179
539,0.526881695
540,0.527859211
541,0.528836727
542,0.529814243
543,0.530791759
544,0.531769335
545,0.532746851
546,0.533724368
547,0.534701884
548,0.5356794
549,0.536656916
550,0.537634432
551,0.538611948
552,0.539589465
553,0.540566981
554,0.541544497
555,0.542522013
556,0.543499529
557,0.544477046
558,0.545454562
559,0.546432078
560,0.547409594
561,0.54838711
562,0.549364626
563,0.550342143
564,0.551319659
565,0.552297175
566,0.553274691
567,0.554252207
568,0.555229723
569,0.55620724
570,0.557184756
571,0.558162272
572,0.559139788
573,0.560117304
574,0.56109482
575,0.562072337
576,0.563049853
577,0.564027369
578,0.565004885
579,0.565982401
580,0.566959918
581,0.567937434
582,0.56891495
583,0.569892466
584,0.570869982
585,0.571847498
586,0.572825015
587,0.573802531
588,0.574780047
589,0.575757563
590,0.576735079
591,0.577712595
592,0.578690112
593,0.579667628
594,0.580645144
595,0.58162266
596,0.582600176
597,0.583577693
598,0.584555209
599,0.585532725
600,0.586510241
601,0.587487757
602,0.588465273
603,0.58944279
604,0.590420306
605,0.591397822
606,0.592375338
607,0.593352854
608,0.59433043
609,0.595307946
610,0.596285462
611,0.597262979
612,0.598240495
613,0.599218011
614,0.600195527
615,0.601173043
616,0.602150559
617,0.603128076
618,0.604105592
619,0.605083108
620,0.606060624
621,0.60703814
622,0.608015656
623,0.608993173
624,0.609970689
625,0.610948205
626,0.611925721
627,0.612903237
628,0.613880754
629,0.61485827
630,0.615835786
631,0.616813302
632,0.617790818
633,0.618768334
634,0.619745851
635,0.620723367
636,0.621700883
637,0.622678399
638,0.623655915
639,0.624633431
640,0.625610948
641,0.626588464
642,0.62756598
643,0.628543496
644,0.629521012
645,0.630498528
646,0.631476045
647,0.632453561
648,0.633431077
649,0.634408593
650,0.635386109
651,0.636363626
652,0.637341142
653,0.638318658
654,0.639296174
655,0.64027369
656,0.641251206
657,0.642228723
658,0.643206239
659,0.644183755
660,0.645161271
661,0.646138787
662,0.647116303
663,0.64809382
664,0.649071336
665,0.650048852
666,0.651026368
667,0.652003884
668,0.6529814
669,0.653958917
670,0.654936433
671,0.655913949
672,0.656891525
673,0.657869041
674,0.658846557
675,0.659824073
676,0.660801589
677,0.661779106
678,0.662756622
679,0.663734138
680,0.664711654
681,0.66568917
682,0.666666687
683,0.667644203
684,0.668621719
685,0.669599235
686,0.670576751
687,0.671554267
688,0.672531784
689,0.6735093
690,0.674486816
691,0.675464332
692,0.676441848
693,0.677419364
694,0.678396881
695,0.679374397
696,0.680351913
697,0.681329429
698,0.682306945
699,0.683284461
700,0.684261978
701,0.685239494
702,0.68621701
703,0.687194526
704,0.688172042
705,0.689149559
706,0.690127075
707,0.691104591
708,0.692082107
709,0.693059623
710,0.694037139
711,0.695014656
712,0.695992172
713,0.696969688
714,0.697947204
715,0.69892472
716,0.699902236
717,0.700879753
718,0.701857269
719,0.702834785
720,0.703812301
721,0.704789817
722,0.705767334
723,0.70674485
724,0.707722366
725,0.708699882
726,0.709677398
727,0.710654914
728,0.711632431
729,0.712609947
730,0.713587463
731,0.714564979
732,0.715542495
733,0.716520011
734,0.717497528
735,0.718475044
736,0.71945262
737,0.720430136
738,0.721407652
739,0.722385168
740,0.723362684
741,0.7243402
742,0.725317717
743,0.726295233
744,0.727272749
745,0.728250265
746,0.729227781
747,0.730205297
748,0.731182814
749,0.73216033
750,0.733137846
751,0.734115362
752,0.735092878
753,0.736070395
754,0.737047911
755,0.738025427
756,0.739002943
757,0.739980459
758,0.740957975
759,0.741935492
760,0.742913008
761,0.743890524
762,0.74486804
763,0.745845556
764,0.746823072
765,0.747800589
766,0.748778105
767,0.749755621
768,0.750733137
769,0.751710653
770,0.752688169
771,0.753665686
772,0.754643202
773,0.755620718
774,0.756598234
775,0.75757575
776,0.758553267
777,0.759530783
778,0.760508299
779,0.761485815
780,0.762463331
781,0.763440847
782,0.764418364
783,0.76539588
784,0.766373396
785,0.767350912
786,0.768328428
787,0.769305944
788,0.770283461
789,0.771260977
790,0.772238493
791,0.773216009
792,0.774193525
793,0.775171041
794,0.776148558
795,0.777126074
796,0.77810359
797,0.779081106
798,0.780058622
799,0.781036139
800,0.782013714
801,0.78299123
802,0.783968747
803,0.784946263
804,0.785923779
805,0.786901295
806,0.787878811
807,0.788856328
808,0.789833844
809,0.79081136
810,0.791788876
811,0.792766392
812,0.793743908
813,0.794721425
814,0.795698941
815,0.796676457
816,0.797653973
817,0.798631489
818,0.799609005
819,0.800586522
820,0.801564038
821,0.802541554
822,0.80351907
823,0.804496586
824,0.805474102
825,0.806451619
826,0.807429135
827,0.808406651
828,0.809384167
829,0.810361683
830,0.8113392
831,0.812316716
832,0.813294232
833,0.814271748
834,0.815249264
835,0.81622678
836,0.817204297
837,0.818181813
838,0.819159329
839,0.820136845
840,0.821114361
841,0.822091877
842,0.823069394
843,0.82404691
844,0.825024426
845,0.826001942
846,0.826979458
847,0.827956975
848,0.828934491
849,0.829912007
850,0.830889523
851,0.831867039
852,0.832844555
853,0.833822072
854,0.834799588
855,0.835777104
856,0.83675462
857,0.837732136
858,0.838709652
859,0.839687169
860,0.840664685
861,0.841642201
862,0.842619717
863,0.843597233
864,0.844574809
865,0.845552325
866,0.846529841
867,0.847507358
868,0.848484874
869,0.84946239
870,0.850439906
871,0.851417422
872,0.852394938
873,0.853372455
874,0.854349971
875,0.855327487
876,0.856305003
877,0.857282519
878,0.858260036
879,0.859237552
880,0.860215068
881,0.861192584
882,0.8621701
883,0.863147616
884,0.864125133
885,0.865102649
886,0.866080165
887,0.867057681
888,0.868035197
889,0.869012713
890,0.86999023
891,0.870967746
892,0.871945262
893,0.872922778
894,0.873900294
895,0.87487781
896,0.875855327
897,0.876832843
898,0.877810359
899,0.878787875
900,0.879765391
901,0.880742908
902,0.881720424
903,0.88269794
904,0.883675456
905,0.884652972
906,0.885630488
907,0.886608005
908,0.887585521
909,0.888563037
910,0.889540553
911,0.890518069
912,0.891495585
913,0.892473102
914,0.893450618
915,0.894428134
916,0.89540565
917,0.896383166
918,0.897360682
919,0.898338199
920,0.899315715
921,0.900293231
922,0.901270747
923,0.902248263
924,0.90322578
925,0.904203296
926,0.905180812
927,0.906158328
928,0.907135904
929,0.90811342
930,0.909090936
931,0.910068452
932,0.911045969
933,0.912023485
934,0.913001001
935,0.913978517
936,0.914956033
937,0.915933549
938,0.916911066
939,0.917888582
940,0.918866098
941,0.919843614
942,0.92082113
943,0.921798646
944,0.922776163
945,0.923753679
946,0.924731195
947,0.925708711
948,0.926686227
949,0.927663743
950,0.92864126
951,0.929618776
952,0.930596292
953,0.931573808
954,0.932551324
955,0.933528841
956,0.934506357
957,0.935483873
958,0.936461389
959,0.937438905
960,0.938416421
961,0.939393938
962,0.940371454
963,0.94134897
964,0.942326486
965,0.943304002
966,0.944281518
967,0.945259035
968,0.946236551
969,0.947214067
970,0.948191583
971,0.949169099
972,0.950146616
973,0.951124132
974,0.952101648
975,0.953079164
976,0.95405668
977,0.955034196
978,0.956011713
979,0.956989229
980,0.957966745
981,0.958944261
982,0.959921777
983,0.960899293
984,0.96187681
985,0.962854326
986,0.963831842
987,0.964809358
988,0.965786874
989,0.96676439
990,0.967741907
991,0.968719423
992,0.969696999
993,0.970674515
994,0.971652031
995,0.972629547
996,0.973607063
997,0.974584579
998,0.975562096
999,0.976539612
1000,0.977517128
1001,0.978494644
1002,0.97947216
1003,0.980449677
1004,0.981427193
1005,0.982404709
1006,0.983382225
1007,0.984359741
1008,0.985337257
1009,0.986314774
1010,0.98729229
1011,0.988269806
1012,0.989247322
1013,0.990224838
1014,0.991202354
1015,0.992179871
1016,0.993157387
1017,0.994134903
1018,0.995112419
1019,0.996089935
1020,0.997067451
1021,0.998044968
1022,0.999022484
1023,1
1024,1
